calculation_id,application_id,calculation_name,input_fields,formula_version,result,units,calculated_at,policy_context,expected_interpretation
APP-000064-CALC-18,APP-000064,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-09-04,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000064-CALC-19,APP-000064,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-09-04,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000064-CALC-20,APP-000064,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.9231,RATIO,2026-09-04,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000064-CALC-21,APP-000064,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.03,MULTIPLE,2026-09-04,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000064-CALC-22,APP-000064,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,668,SCORE,2026-09-04,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000065-CALC-01,APP-000065,gross_monthly_income,income.annual_amount,v1.0.0,8783.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000065-CALC-02,APP-000065,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,8783.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000065-CALC-03,APP-000065,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2635.57,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000065-CALC-04,APP-000065,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4216.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000065-CALC-05,APP-000065,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3001,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000065-CALC-06,APP-000065,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.4800,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000065-CALC-07,APP-000065,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,4567.33,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000065-CALC-08,APP-000065,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000065-CALC-09,APP-000065,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000065-CALC-10,APP-000065,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000065-CALC-11,APP-000065,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,76000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000065-CALC-12,APP-000065,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000065-CALC-13,APP-000065,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,80621.96,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000065-CALC-14,APP-000065,funds_to_close_available,assets.eligible_close_amount,v1.0.0,86947.33,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000065-CALC-15,APP-000065,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000065-CALC-16,APP-000065,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,7906.71,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000065-CALC-17,APP-000065,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,3.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000065-CALC-18,APP-000065,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000065-CALC-19,APP-000065,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000065-CALC-20,APP-000065,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.6393,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000065-CALC-21,APP-000065,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.88,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000065-CALC-22,APP-000065,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,688,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000066-CALC-01,APP-000066,gross_monthly_income,income.annual_amount,v1.0.0,9333.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000066-CALC-02,APP-000066,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,9333.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000066-CALC-03,APP-000066,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2707.43,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000066-CALC-04,APP-000066,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3360.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000066-CALC-05,APP-000066,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000066-CALC-06,APP-000066,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3600,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000066-CALC-07,APP-000066,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5973.33,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000066-CALC-08,APP-000066,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000066-CALC-09,APP-000066,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000066-CALC-10,APP-000066,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000066-CALC-11,APP-000066,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,92000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000066-CALC-12,APP-000066,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000066-CALC-13,APP-000066,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,95756.53,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000066-CALC-14,APP-000066,funds_to_close_available,assets.eligible_close_amount,v1.0.0,104420.31,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000066-CALC-15,APP-000066,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000066-CALC-16,APP-000066,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,10829.72,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000066-CALC-17,APP-000066,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,4.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000066-CALC-18,APP-000066,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000066-CALC-19,APP-000066,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000066-CALC-20,APP-000066,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.4084,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000066-CALC-21,APP-000066,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.29,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000066-CALC-22,APP-000066,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,602,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000067-CALC-01,APP-000067,gross_monthly_income,income.annual_amount,v1.0.0,12916.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000067-CALC-02,APP-000067,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,12916.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000067-CALC-03,APP-000067,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3745.29,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000067-CALC-04,APP-000067,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4391.67,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000067-CALC-05,APP-000067,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000067-CALC-06,APP-000067,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3400,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000067-CALC-07,APP-000067,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,8525.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000067-CALC-08,APP-000067,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000067-CALC-09,APP-000067,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000067-CALC-10,APP-000067,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000067-CALC-11,APP-000067,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,108000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000067-CALC-12,APP-000067,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000067-CALC-13,APP-000067,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,113789.10,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000067-CALC-14,APP-000067,funds_to_close_available,assets.eligible_close_amount,v1.0.0,134762.72,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000067-CALC-15,APP-000067,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000067-CALC-16,APP-000067,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,26217.03,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000067-CALC-17,APP-000067,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,7.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000067-CALC-18,APP-000067,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000067-CALC-19,APP-000067,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000067-CALC-20,APP-000067,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.7241,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000067-CALC-21,APP-000067,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.79,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000067-CALC-22,APP-000067,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000068-CALC-01,APP-000068,gross_monthly_income,income.annual_amount,v1.0.0,9233.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000068-CALC-02,APP-000068,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,9233.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000068-CALC-03,APP-000068,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2678.57,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000068-CALC-04,APP-000068,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3231.67,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000068-CALC-05,APP-000068,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000068-CALC-06,APP-000068,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3500,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000068-CALC-07,APP-000068,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,6001.66,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000068-CALC-08,APP-000068,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000068-CALC-09,APP-000068,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000068-CALC-10,APP-000068,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000068-CALC-11,APP-000068,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,90000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000068-CALC-12,APP-000068,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000068-CALC-13,APP-000068,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,93805.09,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000068-CALC-14,APP-000068,funds_to_close_available,assets.eligible_close_amount,v1.0.0,106662.23,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000068-CALC-15,APP-000068,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000068-CALC-16,APP-000068,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,16071.42,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000068-CALC-17,APP-000068,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,6.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000068-CALC-18,APP-000068,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000068-CALC-19,APP-000068,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000068-CALC-20,APP-000068,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.4286,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000068-CALC-21,APP-000068,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.25,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000068-CALC-22,APP-000068,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000069-CALC-01,APP-000069,gross_monthly_income,income.annual_amount,v1.0.0,8008.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000069-CALC-02,APP-000069,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,8008.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000069-CALC-03,APP-000069,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2321.43,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000069-CALC-04,APP-000069,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,2963.08,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000069-CALC-05,APP-000069,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2899,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000069-CALC-06,APP-000069,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3700,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000069-CALC-07,APP-000069,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5045.25,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000069-CALC-08,APP-000069,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000069-CALC-09,APP-000069,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000069-CALC-10,APP-000069,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000069-CALC-11,APP-000069,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,78000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000069-CALC-12,APP-000069,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000069-CALC-13,APP-000069,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,73744.41,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000069-CALC-14,APP-000069,funds_to_close_available,assets.eligible_close_amount,v1.0.0,83030.13,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000069-CALC-15,APP-000069,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000069-CALC-16,APP-000069,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,11607.15,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000069-CALC-17,APP-000069,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,5.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000069-CALC-18,APP-000069,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000069-CALC-19,APP-000069,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000069-CALC-20,APP-000069,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.7857,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000069-CALC-21,APP-000069,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.25,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000069-CALC-22,APP-000069,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000070-CALC-01,APP-000070,gross_monthly_income,income.annual_amount,v1.0.0,8175.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000070-CALC-02,APP-000070,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,8175.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000070-CALC-03,APP-000070,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2370.18,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000070-CALC-04,APP-000070,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,2697.75,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000070-CALC-05,APP-000070,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2899,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000070-CALC-06,APP-000070,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3300,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000070-CALC-07,APP-000070,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5477.25,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000070-CALC-08,APP-000070,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000070-CALC-09,APP-000070,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000070-CALC-10,APP-000070,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000070-CALC-11,APP-000070,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,78000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000070-CALC-12,APP-000070,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000070-CALC-13,APP-000070,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,73890.66,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000070-CALC-14,APP-000070,funds_to_close_available,assets.eligible_close_amount,v1.0.0,89059.81,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000070-CALC-15,APP-000070,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000070-CALC-16,APP-000070,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,18961.44,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000070-CALC-17,APP-000070,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,8.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
